station,longitude,latitude,z
726416-14921,-90.181,43.212,1.3571075268817197
726430-14920,-91.253,43.879,0.38967741935482536
726435-14991,-91.488,44.867,0.029806451612884644
726436-94930,-90.267,43.933,-0.9981377171215797
726437-99999,-90.733,43.967,1.0878408134642257
726440-14925,-92.492,43.904,-0.4074193548387228
726450-14898,-88.137,44.479,2.103870967741898
726454-99999,-87.55,44.133,-2.0950684341125907
726455-99999,-87.683,44.133,2.048341620747962
726456-99999,-88.55,43.983,-1.3871582181259612
726457-99999,-88.517,44.25,-0.5431390029325627
726458-99999,-87.417,44.85,2.53057757296466
726459-99999,-87.317,44.783,1.513493727402846
726460-14897,-89.628,44.929,0.7267741935483798
726463-14897,-89.628,44.929,0.10064516129033052
726464-99999,-88.717,43.167,-0.15516129032258164
726465-99999,-89.667,44.783,-0.456129032258076
726467-99999,-91.767,45.417,0.2356881720430266
726468-99999,-90.4,45.717,1.1313527252502666
726480-99999,-87.094,45.723,2.0714016428510433
726482-99999,-87.1,45.717,1.1992059553349748
726487-99999,-87.638,45.127,1.2120755760368525
726498-99999,-91.979,41.053,3.33333333330188E-4
726499-99999,-94.746,43.407,-0.5121198156681999
726500-99999,-95.15,43.167,-1.364922341696527
726506-04840,-88.491,43.769,0.6825806451612806
726510-14944,-96.754,43.578,-0.47258064516128684
726514-99999,-103.617,43.733,1.8986551459293395
726515-99999,-96.817,44.3,-0.21180580190228682
726516-24024,-101.601,44.051,0.10989736070382605
726520-99999,-98.533,43.067,0.07433194592185544
726525-99999,-97.383,42.917,-0.7221720430107723
726530-99999,-99.317,43.8,-0.6731019651464294
726540-14936,-98.223,44.398,-1.4732258064516373
726544-99999,-92.85,48.017,1.295483870967729
726545-99999,-98.039,43.775,-0.5531642228738889
726546-14946,-97.149,44.905,-0.5454838709677574
726547-99999,-95.317,45.65,-2.819384291725086
726550-14926,-94.051,45.543,0.8332258064516225
726553-99999,-95.717,44.969,1.6938064516128861
726555-99999,-94.133,46.4,0.35265591397848084
726556-14992,-95.08,44.548,0.3858064516128934
726556-99999,-95.083,44.55,-0.3710860215053913
726557-14910,-95.394,45.868,-1.4509677419354858
726558-99999,-92.5,46.7,-0.2196176821983329
726559-99999,-95.822,44.451,2.0685957573103764
726560-99999,-100.283,44.383,5.909795698924711
726563-99999,-93.311,44.325,2.501218727041973
726564-99999,-92.483,44.583,1.5103225806451661
726565-99999,-95.967,45.567,0.8791075268817252
726566-99999,-96.3,43.983,0.8196774193548606
726567-99999,-94.5,44.317,0.15387096774190923
726568-99999,-93.267,44.117,0.4148525345622147
726569-99999,-94.383,44.867,0.04173041474653871
726574-99999,-90.189,44.637,-0.6834999999999951
726576-14928,-95.083,45.117,1.3078830645161332
726578-99999,-94.347,45.949,0.6598220244716231
726580-14922,-93.229,44.883,0.632903225806416
726583-99999,-94.5,45.1,2.802299502741292
726584-14927,-93.056,44.932,1.6584774193548242
726585-99999,-93.919,44.223,0.978782578933874
726586-99999,-94.417,43.65,0.2880437523173782
726587-99999,-95.583,43.65,-0.6221289910600376
726588-99999,-91.7,44.083,0.044516129032246
726589-99999,-93.367,43.683,1.385066631046982
726590-14929,-98.413,45.443,-2.459677419354847
726603-99999,-93.033,44.85,-0.2822580645161139
726610-99999,-103.533,45.267,1.4307938013915162
726620-24090,-103.054,44.043,4.015161290322581
726625-24006,-103.1,44.15,0.6439631336405398
726626-99999,-89.117,45.15,-12.601218135781679
726627-94037,-103.546,45.604,-0.3529032258064575
726627-99999,-103.55,45.6,1.2936559139784976
726650-99999,-105.539,44.349,5.807629755782614
726660-24029,-106.969,44.769,3.7435483870967516
726664-94173,-110.421,44.544,4.808075073313759
726665-24062,-107.951,43.966,0.09387096774194958
726665-99999,-107.95,43.967,1.576215053763434
726671-99999,-105.4,45.433,0.2551619153793183
726675-24037,-105.883,46.427,0.547096774193534
726676-99999,-104.8,47.133,7.687932258064507
726685-99999,-100.408,45.547,2.97705376344085
726686-24025,-100.286,44.381,-0.9539462365591476
726695-99999,-102.106,45.919,1.4010592120575183
726700-99999,-109.017,44.517,3.0477334074898295
726710-24164,-110.108,42.584,-0.40645161290323983
726710-99999,-110.1,42.567,1.587823086113417
726761-99999,-111.1,44.65,1.9341437039529836
726763-99999,-111.1,44.65,-0.19229178338001418
726764-99999,-111.117,44.683,2.7943630457901207
726765-99999,-111.117,44.683,1.009113538743435
726766-99999,-112.317,44.567,1.2592511844436132
726770-24033,-108.542,45.807,5.603870967741898
726775-99999,-109.833,46.433,6.102627842522679
726776-24036,-109.458,47.049,3.5100322580644985
726785-24135,-112.501,45.965,0.5009677419354688
726796-24138,-112.554,45.258,4.1346129032258006
726797-24132,-111.161,45.788,3.4586989247311806
726798-24150,-110.441,45.698,4.436354838709647
726810-24131,-116.241,43.567,4.120716520039096
726813-99999,-116.633,43.633,1.1035376344085819
726815-24106,-115.867,43.05,2.112946236559111
726817-24154,-115.645,47.457,0.0
726818-94194,-111.804,43.834,-0.4657956989247367
726824-04112,-114.927,44.171,0.5364516129032211
726830-94185,-118.956,43.595,5.39129032258063
726835-24230,-121.139,44.256,3.753072196620579
726837-24162,-117.013,44.021,5.381606182795679
726838-94185,-118.956,43.595,0.0
726865-99999,-113.883,45.117,2.910693164362513
726866-99999,-113.9,45.183,-0.09326255464962685
726871-99999,-116.133,45.95,0.8191547735418823
726873-99999,-116.123,45.943,1.1531720430107413
726874-99999,-117.65,42.9,0.0
726876-99999,-118.967,44.4,0.8466934274798206
726880-24155,-118.855,45.698,3.5490322580645
726884-24148,-118.0,45.283,5.103814386355211
726885-24152,-118.425,45.511,2.9430517375720626
726886-24130,-117.809,44.843,1.5451408972932796
726904-24231,-123.355,43.239,2.7419591252760824
726916-99999,-124.167,43.683,-0.10136478995524811
726917-24284,-124.244,43.413,-1.6632258064516066
726930-24221,-123.221,44.128,2.8293978494623815
726940-24232,-123.001,44.905,2.4816129032257948
726945-99999,-123.283,44.483,5.2844923599320595
726955-99999,-124.117,44.0,-0.6847419354838706
726956-99999,-124.05,44.617,-0.920608073948344
726958-24285,-124.05,44.583,0.1533847592332762
726959-99999,-122.767,45.25,5.1435909090909036
726980-24229,-122.609,45.596,3.2730272952853454
726985-99999,-122.4,45.55,7.632248643113144
726986-99999,-122.95,45.533,8.534967741935489
726987-99999,-121.883,45.667,6.791764194905852
726988-24219,-121.166,45.619,2.6184907834100954
726989-99999,-123.917,45.567,0.0
727031-99999,-67.783,46.133,1.396250000000009
727033-14609,-67.793,46.124,-0.5203225806451854
727033-99999,-67.8,46.117,1.6112903225806576
727119-99999,-69.517,46.617,0.36564439324118325
727120-14607,-68.017,46.871,-0.2835483870967721
727125-14623,-67.883,46.95,1.6441935483870793
727130-14604,-68.05,46.683,-0.5785253456221398
727135-99999,-69.713,43.961,0.0
727340-14847,-84.357,46.479,-0.6051612903225845
727344-99999,-84.467,46.25,1.251382955987438
727345-14847,-84.357,46.479,-0.9864516129032097
727346-99999,-84.333,46.5,3.8076986069177394
727347-14841,-84.793,45.564,0.23940860215053306
727348-99999,-84.717,45.85,1.0627104072131885
727410-99999,-90.45,45.933,0.7500201970187419
727415-99999,-89.467,45.633,0.05322580645162134
727430-94850,-87.549,46.531,-0.46316286938866824
727435-99999,-84.637,45.865,-0.16031416549789412
727436-99999,-85.2,44.983,2.434516129032261
727437-99999,-88.117,45.817,1.9925806451612829
727438-99999,-87.383,46.55,2.1057607159042107
727440-14858,-88.489,47.169,0.8836962365591319
727444-99999,-91.75,47.05,1.6205161290322678
727445-99999,-90.131,46.527,1.3311730205278423
727448-99999,-88.633,47.233,0.20537233316264292
727450-14913,-92.183,46.837,2.0893548387096814
727452-99999,-96.617,47.85,2.505733036707454
727453-94967,-95.068,46.901,0.8083870967741831
727455-94931,-92.839,47.386,0.9196774193548265
727456-99999,-92.043,46.722,3.011205939580094
727457-99999,-95.886,46.825,2.7875284297367386
727458-99999,-93.517,47.217,0.07239154616237897
727459-99999,-91.833,47.817,1.727675464320626
727470-14918,-93.398,48.561,0.6387096774193566
727473-99999,-92.483,48.267,0.3524578381437493
727474-99999,-92.498,47.425,0.5672004608294969
727475-99999,-93.272,45.886,1.0867096774193215
727476-94961,-94.6,48.717,0.43581757508343344
727477-99999,-95.7,48.85,1.750335031126184
727478-99999,-96.95,48.75,1.2476774193548437
727500-99999,-94.317,46.6,1.8002796979006916
727503-99999,-93.267,45.55,2.708322580645145
727504-99999,-93.683,46.55,1.7385161290322628
727505-99999,-95.767,47.6,1.7417419354838728
727507-99999,-95.65,45.333,0.3309677419354813
727530-14914,-96.811,46.925,0.8619354838709654
727533-99999,-96.544,45.78,1.0131612903225715
727534-99999,-97.15,46.1,1.4119354838709768
727535-14919,-98.669,46.926,-2.4938709677419553
727550-99999,-94.933,47.5,-1.169032258064533
727554-99999,-90.833,47.583,-0.4294283154121672
727555-99999,-96.185,48.066,0.4844868035190615
727556-99999,-91.417,47.25,1.3465207373272108
727560-99999,-95.35,48.933,3.377824235923498
727566-99999,-92.933,43.667,1.597193548387068
727572-99999,-98.9,48.117,1.8561937699963522
727573-99999,-98.909,48.114,-0.19600000000002638
727575-94925,-97.4,47.967,-0.20498533724341428
727576-14916,-97.184,47.943,-1.884838709677453
727580-99999,-98.867,48.1,1.8098709677419151
727640-24011,-100.757,46.783,0.6009677419354773
727645-24012,-102.797,46.799,1.949112903225796
727650-99999,-101.833,47.75,2.6837730414746517
727670-94014,-103.637,48.174,2.2364516129032523
727675-94011,-101.35,48.417,0.00379354838705126
727676-24013,-101.273,48.255,0.8783870967741905
727677-99999,-101.433,47.65,0.0
727680-94008,-106.621,48.214,4.391956989247319
727684-99999,-106.953,47.329,4.449397849462386
727686-99999,-105.583,48.1,9.840615911878587
727687-99999,-104.193,47.707,4.218799784661002
727720-24144,-111.964,46.606,5.25451612903224
727730-24153,-114.093,46.921,3.8451612903225794
727735-24139,-113.176,46.638,1.1259088515118378
727750-24143,-111.382,47.473,2.3674193548387166
727755-24112,-111.183,47.517,4.310182795698893
727760-99999,-111.383,47.45,1.913342921724194
727770-94012,-109.763,48.543,3.2936881720430193
727790-24146,-114.264,48.304,2.6699892473118325
727795-99999,-115.367,47.6,2.953953460705762
727796-24137,-112.375,48.603,5.092580645161277
727810-24243,-120.543,46.568,3.1158064516128974
727815-24237,-121.337,47.277,3.969677419354838
727825-94239,-120.201,47.398,0.32354838709677836
727825-99999,-120.207,47.399,1.0806451612903345
727826-24141,-119.515,47.308,2.5332903225806405
727827-24110,-119.319,47.208,3.462903225806471
727830-24149,-117.016,46.375,3.077096774193535
727833-99999,-114.217,44.517,1.2802795698924712
727834-99999,-116.817,47.767,2.990572580645164
727836-99999,-115.8,47.467,1.9215028949545285
727840-99999,-119.6,46.567,3.3330511003431553
727845-24163,-119.117,46.267,2.973895781637694
727846-24160,-118.287,46.095,2.9151612903225868
727850-24157,-117.528,47.622,3.532442396313371
727855-24114,-117.65,47.633,1.7533978494623454
727856-99999,-117.317,47.683,3.1312903225806394
727857-99999,-117.117,46.75,3.6468082231285877
727871-99999,-117.883,48.55,1.491803030303032
727873-99999,-117.883,48.55,4.453297781928214
727883-24220,-120.53,47.034,1.1390322580645034
727885-99999,-123.5,48.117,-2.1512795698924663
727890-99999,-119.533,48.417,5.351467424122063
727910-94224,-123.883,46.157,0.3943047830923234
727915-99999,-124.05,46.283,0.09359447004608512
727916-99999,-124.1,46.917,0.0
727920-24227,-122.903,46.973,2.1247526881720233
727923-94225,-123.93,46.973,-0.8669139784946225
727924-24223,-122.894,46.117,2.82268436154132
727925-94227,-123.141,47.238,0.456774193548398
727925-99999,-123.15,47.233,7.586999035015168
727926-99999,-122.8,46.483,2.572430404431543
727927-94225,-123.93,46.973,1.9221228878648304
727928-99999,-122.75,47.483,3.8790003707823786
727930-24233,-122.314,47.444,3.8722580645161173
727934-99999,-122.216,47.493,2.1313889506859454
727935-24234,-122.301,47.53,1.608709677419327
727937-99999,-122.283,47.9,1.7490322580645028
727938-99999,-122.567,47.267,4.183916295884302
727964-99999,-122.667,48.25,-1.3395379835218364
727970-94240,-124.555,47.938,0.9117531556802305
727975-24255,-122.667,48.35,1.787419354838704
727976-24217,-122.537,48.794,2.0416129032258254
727977-99999,-124.633,47.9,0.0
727985-99999,-123.024,48.522,1.46332497013141
740030-99999,-112.933,40.167,-0.2638363879094072
742006-99999,-122.417,48.467,0.4101488833747027
742060-24207,-122.483,47.15,1.0738709677419251
742070-24201,-122.583,47.083,1.6338817204301108
742300-24037,-105.883,46.427,2.0832258064516225
743700-99999,-75.733,44.05,0.9750782556750011
743920-14611,-69.933,43.9,2.1281566820276225
743926-99999,-69.333,43.767,-0.5677534562211974
743941-99999,-71.433,42.933,-1.0051612903225902
743945-14710,-71.438,42.933,0.6845161290322608
743946-99999,-71.517,42.783,0.3237543045892153
744600-99999,-88.683,41.367,-0.4200000000000017
744655-99999,-88.467,41.767,1.3229770700388457
744860-94789,-73.762,40.639,0.931935483870987
744864-99999,-73.4,40.717,2.172645161290319
744865-14719,-72.632,40.844,2.3338709677419445
744900-14702,-71.289,42.47,-1.3392607526882045
744905-04779,-71.6,42.567,0.12290767813738057
744907-14753,-71.114,42.212,0.03636798088409421
744910-14703,-72.533,42.2,1.1387096774193282
744915-14775,-72.716,42.158,-0.1702539859102501
744940-99999,-69.967,41.667,0.42314030140769887
744975-99999,-73.55,40.583,0.0
744976-99999,-73.883,40.567,-6.905501329249574
744989-14747,-79.272,42.493,0.0
744994-04741,-73.95,42.85,0.9216685801213345
745060-23239,-122.317,37.733,2.3779462365591257
745090-23244,-122.048,37.406,-0.19208898776419403
745160-23202,-121.933,38.267,3.47082334869431
745310-93065,-104.817,38.967,0.5047646224742834
745700-13840,-84.05,39.833,-0.6709677419354989
745940-13705,-76.867,38.817,1.7461290322580254
745944-93784,-76.609,39.281,0.6968494623655914
745950-99999,-75.083,38.333,-0.10748766284484645
745965-13756,-74.883,38.95,0.0
745966-99999,-74.9,39.0,1.4136101841552318
745980-13702,-76.36,37.083,1.12451612903223
745985-99999,-80.017,36.633,-0.27935483870966493
746110-99999,-116.63,35.281,2.147761705958061
746120-93104,-117.693,35.688,2.8255066683779546
746190-99999,-117.1,36.333,0.0
746300-99999,-106.667,33.817,-0.010632862789378805
746375-99999,-105.583,34.933,0.0
746710-13806,-87.483,36.667,0.2138709677418973
746715-03816,-88.774,37.056,2.2625806451612647
746716-93808,-86.424,36.965,1.2290107526881684
746930-93737,-78.933,35.133,2.984801488833753
746941-13786,-76.175,36.261,6.106785316717378E-4
746943-13786,-76.175,36.261,1.8334193548386821
746950-99999,-75.9,35.667,1.730491984902983
747020-23110,-119.95,36.333,-1.291690767519512
747185-99999,-115.579,32.834,2.690322580645173
747186-99999,-116.467,32.633,2.7421192538612047
747187-03104,-116.159,33.627,2.3606451612903214
747188-23158,-114.714,33.619,2.3006451612902907
747240-23168,-112.717,32.883,-0.11893554679313922
747300-99999,-102.417,30.167,-5.5487043010752615
747320-99999,-106.1,32.85,-1.5172314597044192
747330-99999,-106.4,33.9,0.01999999999999602
747340-99999,-106.4,32.633,-0.9256817726452908
747400-13973,-99.766,30.511,1.507096774193542
747540-13934,-92.55,31.317,-1.3199838709677323
747550-99999,-92.567,31.133,0.3220954951608377
747685-99999,-89.067,30.4,1.335831144754394
747686-13820,-88.917,30.417,0.6977419354838759
747750-13846,-85.583,30.067,-0.3166989247312131
747770-03852,-86.683,30.417,1.3566344086021331
747804-99999,-81.146,32.009,-0.2880645161290829
747810-99999,-83.2,30.967,-1.7415916341723232
747880-12810,-82.517,27.85,-0.5216129032258152
747900-13849,-80.467,33.967,2.2293548387096536
747910-13717,-78.933,33.683,0.8293548387096621
747915-93718,-78.724,33.812,1.2222580645161258
747940-12868,-80.55,28.467,-1.156827042793111
747945-99999,-80.7,28.617,0.3538709677419405
747946-99999,-80.694,28.615,-0.4335483870967778
747950-12867,-80.6,28.233,0.6235483870967329
747960-12804,-81.333,27.65,0.8825810285579649
749000-99999,-86.05,35.366,0.0
749058-99999,-98.449,29.35,3.225806451467861E-4
749105-99999,-73.6,40.733,1.329677419354823
910660-22701,-177.383,28.2,3.1656939082640747
911550-99999,-166.283,23.867,-0.07506311360450013
911610-99999,-159.65,22.15,1.1966500922015086
911620-22501,-159.783,22.033,-0.2267074594081464
911650-22536,-159.341,21.984,-0.008064516129053345
911700-22508,-158.028,21.487,0.8823262200165516
911760-22519,-157.783,21.45,-0.19611827956988748
911780-22514,-158.067,21.317,1.754193548387093
911800-99999,-157.95,21.333,-0.12032258064516554
911820-22521,-157.929,21.324,1.930322580645111
911860-99999,-157.1,21.15,1.1755022137887323
911890-99999,-156.683,20.917,0.8978648433847667
911900-22516,-156.429,20.9,0.28113548387092635
911903-22516,-156.429,20.9,0.2041935483870958
911904-99999,-156.667,20.95,1.0125806451612789
911905-99999,-156.95,20.783,2.4772844724591323
911975-99999,-156.033,19.733,1.6332258064516196
911976-99999,-155.667,20.0,1.075625273052168
911977-99999,-155.55,19.75,2.5506314434033897
912850-21504,-155.053,19.719,1.055806451612881
990170-99999,-20.0,57.0,-0.3073602227942942
990230-99999,-17.0,47.0,-0.38611111111110574
992010-99999,-999.999,-99.999,0.9679541978390347
992020-99999,-162.3,23.4,-0.5669569892473021
992030-99999,-148.3,56.3,-0.07946163245357951
992040-99999,-89.7,25.9,-0.033256528417808795
992050-99999,-130.0,38.0,-3.168566308243747
992070-99999,-70.7,38.5,1.1055889935216925
992090-99999,-87.6,48.0,3.5008709677419247
992110-99999,-86.5,47.2,3.056860215053753
992120-99999,-88.8,30.1,0.1717464019850894
992130-99999,-90.0,47.3,2.3167275985663167
992140-99999,-87.1,42.7,0.41521091811415545
992150-99999,-75.083,32.0,-0.010459433040054478
992160-99999,-130.3,42.5,0.34847311827954996
992170-99999,-155.9,51.9,-0.18247615433270425
992180-99999,-86.3,45.3,1.342387096774175
992190-99999,-135.9,50.9,-0.026129032258040752
992200-99999,-137.6,40.8,0.23145685087406775
992210-99999,-131.0,46.1,0.32451612903226845
992220-99999,-82.4,44.3,0.9774486803519125
992230-99999,-82.8,45.3,1.2214516129032233
992240-99999,-82.4,41.7,0.8760506508205879
992260-99999,134.3,37.7,-0.14245161290321562
992280-99999,135.0,29.0,0.8805376344086113
992290-99999,-124.383,41.85,-27.59305736532653
992300-99999,126.0,28.3,0.9251920652576899
992310-99999,-121.017,35.167,0.0
992360-99999,-66.6,41.1,-0.664516129032279
992370-99999,-124.51,46.15,0.0
992380-99999,-121.89,35.74,-0.5787096774193472
992400-99999,-74.7,38.45,0.6612903225806264
992410-99999,-122.2,36.8,-3.0230472466601412
992420-99999,-70.783,42.383,-1.224853372434012
992430-99999,-157.8,17.2,-1.3082258064516168
992440-99999,-85.9,26.0,0.3504099213879215
992470-99999,-120.9,34.9,-0.3751612903225805
992480-99999,-122.881,37.363,-0.5938330191749728
992490-99999,-123.3,38.2,-1.6587779886148013
992500-99999,-124.0,39.2,-1.1494086021505368
992580-99999,-120.967,34.717,-1.6941397849462305
992600-99999,-119.083,33.733,-1.2711111111111109
992610-99999,-160.8,19.2,-0.7230767025089619
992620-99999,-152.6,17.5,3.7992831543931516E-4
992640-99999,-122.833,37.759,-0.7803655913978602
992650-99999,-124.5,40.433,0.380124069478903
992710-99999,-93.6,25.9,0.872309574598205
992730-99999,-79.1,32.5,0.0
992740-99999,-124.5,40.8,-0.8559997388010956
992760-99999,-69.128,43.204,1.7651532258064435
992780-99999,-71.144,43.531,0.050322580645172366
992790-99999,-69.467,40.5,0.7822688172043115
992810-99999,-124.4,41.8,-0.200698924731185
992820-99999,-177.7,57.1,0.7580967741935609
992850-99999,-146.7,60.6,0.0
992930-99999,-133.833,48.317,-0.7317104257749278
992960-99999,-120.9,34.9,0.0
992980-99999,-51.7,43.7,0.0
994010-99999,-89.433,28.9,0.43024422197504464
994020-99999,-75.717,36.9,1.5700224828934495
994030-99999,-75.3,35.15,0.21527419354839594
994040-99999,-77.583,33.483,-0.18042473118278224
994050-99999,-80.033,26.617,1.1158064516129116
994060-99999,-68.117,43.967,1.5048387096774007
994070-99999,-124.483,47.667,-0.383377827215412
994080-99999,-133.633,57.267,-0.8875698924731452
994090-99999,-88.367,48.217,2.40482397979396
994100-99999,-73.8,40.45,0.5039444650434461
994110-99999,-97.067,27.833,1.648013090229071
994120-99999,-123.733,38.95,-1.2632231182795906
994130-99999,-89.317,47.867,2.3594516129032144
994140-99999,-71.033,41.383,1.2751553578049624
994160-99999,-76.517,34.617,0.7322531017369727
994180-99999,-122.833,48.317,-2.114231671554265
994190-99999,-90.733,47.083,0.30630107526882
994200-99999,-87.217,47.183,2.671311827956984
994210-99999,-120.633,34.567,-1.2492628846867007
994220-99999,-82.45,27.067,0.9092255189465845
994230-99999,-79.883,32.683,0.18295698924731596
994240-99999,-124.367,43.333,-0.9510752688172062
994250-99999,-79.35,42.483,2.4116666666666333
994260-99999,-94.05,29.667,1.6648924731182575
994270-99999,-70.617,42.967,1.0609569892473019
994280-99999,-124.067,44.617,-0.4751612903225819
994290-99999,-89.95,29.267,0.02567383512544552
994300-99999,-124.733,48.383,-0.38879807193178095
994320-99999,-76.433,43.883,0.8170967741935442
994330-99999,-87.683,43.75,1.195387096774212
994340-99999,-82.833,41.617,1.6673763440860085
994350-99999,-122.433,47.667,-1.7183882915173143
994360-99999,-85.367,29.667,-4.625365591397852
994370-99999,-68.867,43.783,1.7939163679808843
994400-99999,-76.433,38.9,1.6048446833930683
994410-99999,-81.267,29.867,0.8416006630116186
994420-99999,-88.083,30.25,0.9654392059553345
994430-99999,-80.383,25.017,0.3802730841440223
994450-99999,-81.1,24.617,0.5343826473859963
994560-99999,-80.1,25.583,2.059978494623664
994570-99999,-81.883,24.467,0.7077849462365577
994580-99999,-75.8,44.783,0.982338709677407
994590-99999,-75.983,44.3,0.0
994620-99999,-80.867,24.833,-0.0677419354838662
994640-99999,-83.033,29.133,0.04129032258063603
994650-99999,-83.583,29.817,-0.08129032258064228
994660-99999,-146.7,61.067,0.03645161290322818
994670-99999,-146.667,61.083,-0.04967741935483616
994680-99999,-146.883,60.833,-0.11612903225807258
994690-99999,-152.133,60.55,-0.19709677419355387
994700-99999,-153.35,59.383,-0.3058064516129093
995000-99999,-88.2,29.183,-0.022288786482320688
995160-99999,-146.817,60.217,0.0
995450-99999,-80.166,28.519,0.17081157194063223
995460-99999,-78.483,28.95,0.1309247311828159
995470-99999,-86.05,28.783,0.0
995910-99999,-84.7,28.833,0.0
996190-99999,-96.7,26.933,0.3635483870967846
996220-99999,-138.0,58.25,-0.544482468443185
996300-99999,-74.833,36.6,1.9813239926143211
996350-99999,-80.55,30.033,-0.1122580645161122
996400-99999,-119.85,34.233,0.19225806451614602
996420-99999,-73.167,40.25,1.4735944700460522
996470-99999,-120.45,34.267,0.052580645161299344
996610-99999,-155.0,52.65,0.0
996740-99999,-119.533,32.433,0.07635483870967619
996760-99999,-124.533,44.617,0.1264516129032387
996970-99999,-94.4,29.233,0.039677419354845256
999999-03047,-102.807,31.622,0.0
999999-03048,-106.886,34.356,0.0
999999-03103,-111.666,35.144,2.239440860215055
999999-03133,-116.05,36.95,-0.27806451612902094
999999-03728,-79.364,33.153,-0.1316557734204764
999999-03812,-82.538,35.432,-3.550322580645158
999999-03813,-83.653,32.685,-2.5945161290322716
999999-03815,-87.35,30.483,-1.5650233394468955
999999-03816,-88.774,37.056,-0.7406451612903169
999999-03820,-81.963,33.364,-3.9164516129032307
999999-03840,-87.2,30.533,-1.3552846891070374
999999-03849,-84.077,37.087,0.0
999999-03853,-81.417,30.4,-0.20523141654977906
999999-03855,-87.317,30.35,0.19612903225807088
999999-03856,-86.786,34.644,-1.4919354838709467
999999-03858,-80.8,33.967,0.0
999999-03860,-82.555,38.365,-0.1712903225806457
999999-03866,-88.567,32.55,-0.16225806451613778
999999-03870,-82.221,34.884,0.0
999999-03872,-81.123,37.784,-0.033225806451596895
999999-03927,-97.019,32.898,-1.9329032258064558
999999-03928,-97.43,37.648,-3.153548387096805
999999-04126,-113.556,43.462,0.0
999999-04127,-116.751,43.204,0.0
999999-04128,-119.692,43.471,0.0
999999-04222,-122.607,40.651,0.0
999999-04223,-121.446,48.541,0.0
999999-04725,-75.98,42.207,-2.564516129032242
999999-04739,-74.067,40.183,0.0
999999-04751,-78.633,41.8,-1.2141935483871151
999999-04769,-71.483,42.417,-0.24258064516128286
999999-04990,-96.622,43.735,0.0
999999-04994,-95.874,48.306,0.0
999999-12834,-81.048,29.183,-1.2951612903225822
999999-12835,-81.861,26.585,-0.9922580645161361
999999-12836,-81.752,24.555,-0.9435483870967829
999999-12839,-80.316,25.791,-1.930645161290343
999999-12841,-81.333,28.545,-0.6012903225806383
999999-12842,-82.54,27.962,-0.29935483870966095
999999-12844,-80.099,26.685,-2.0416129032258254
999999-12850,-81.683,24.583,-0.21612903225809532
999999-12854,-81.244,28.78,-1.67778202174172
999999-12917,-94.021,29.951,-1.1806451612903146
999999-12918,-95.282,29.638,-0.017526140526129552
999999-12922,-97.083,28.783,-0.6458064516129127
999999-12925,-97.667,28.367,-0.0016129032258049847
999999-12926,-97.283,27.683,0.7906451612903282
999999-12928,-97.817,27.5,-1.2366129032258044
999999-12931,-98.45,29.35,-0.0022580645161127677
999999-12946,-97.433,27.7,2.6495506117908576
999999-12958,-90.017,29.817,-0.45741935483870577
999999-13025,-6.35,36.65,-1.4477419354838474
999999-13710,-77.017,38.833,-0.21176208083640802
999999-13726,-77.95,37.067,0.0
999999-13729,-79.853,38.885,-2.6603225806451576
999999-13730,-77.383,39.417,-0.484380248082914
999999-13732,-78.15,38.067,0.5722580645161344
999999-13733,-79.207,37.321,-1.1893548387096615
999999-13734,-77.984,39.402,0.412903225806474
999999-13735,-75.067,39.367,-0.09709677419354534
999999-13737,-76.192,36.903,-0.7593548387096831
999999-13739,-75.231,39.868,0.23258064516129195
999999-13740,-77.32,37.505,-1.3722580645161315
999999-13741,-79.974,37.317,-1.6080645161290192
999999-13744,-79.724,34.185,-1.0480645161290312
999999-13748,-77.9,34.268,-1.1541935483870986
999999-13750,-76.283,36.95,-0.13387096774194163
999999-13751,-77.033,38.85,0.5758064516129195
999999-13752,-76.467,38.983,1.6758064516129139
999999-13753,-74.583,39.45,0.6006451612903305
999999-13754,-76.883,34.9,-1.1196774193548293
999999-13755,-75.433,37.933,0.5129032258064541
999999-13760,-77.033,38.333,0.6631950844854231
999999-13769,-76.033,36.817,-2.4504063965856204
999999-13771,-75.167,39.883,0.4806762232624777
999999-13773,-77.3,38.5,0.5367741935483963
999999-13781,-75.601,39.673,-0.789032258064509
999999-13822,-82.383,34.767,-0.14225806451614176
999999-13865,-88.744,32.335,-3.550645161290305
999999-13866,-81.59,38.379,-2.784193548387094
999999-13870,-82.507,31.536,0.0
999999-13873,-83.328,33.948,-2.3274193548387245
999999-13874,-84.442,33.63,-2.9367741935483878
999999-13876,-86.745,33.566,-3.567741935483852
999999-13877,-82.404,36.473,-1.9983870967741666
999999-13881,-80.955,35.224,-2.8403225806451644
999999-13882,-85.201,35.031,-3.592903225806438
999999-13883,-81.118,33.942,-2.4954838709677603
999999-13893,-89.987,35.056,-3.197419354838715
999999-13894,-88.246,30.688,-1.3332258064516225
999999-13895,-86.408,32.3,-3.408387096774163
999999-13897,-86.689,36.119,-2.287741935483865
999999-13899,-87.187,30.478,-0.9629032258064427
999999-13904,-97.68,30.183,-2.795483870967729
999999-13928,-97.067,31.633,-3.0878817204301043
999999-13935,-92.296,31.393,0.2948387096774212
999999-13941,-93.143,30.21,-1.5406451612903282
999999-13956,-90.233,32.333,-1.533225806451597
999999-13957,-93.824,32.447,-2.034516129032241
999999-13958,-97.76,30.321,-3.4838709677419217
999999-13963,-92.239,34.727,-1.9461290322580709
